uid,variant_number,gender,days_since_signup,contributor,new_user,non_reader,reader,appearences,active_mins,avg_time_per_user
40112,1,1.0,72,0,0,0,1,4,35.0,8.75
40113,1,0.0,2024,0,0,1,0,5,36.0,7.2
40114,1,0.0,756,0,0,0,1,12,174.0,14.5
40115,1,1.0,399,0,0,1,0,65,749.0,11.523076923076923
40118,1,0.0,736,0,0,0,1,21,1070.0,50.95238095238095
40119,1,1.0,277,0,0,1,0,3,13.0,4.333333333333333
40121,1,1.0,35,0,0,1,0,1,2.0,2.0
40123,1,1.0,735,0,0,1,0,5,16.0,3.2
40125,1,1.0,296,0,0,1,0,11,119.0,10.818181818181818
40126,1,0.0,45,0,0,1,0,5,20.0,4.0
40127,1,1.0,16,0,0,1,0,5,10.0,2.0
40128,1,1.0,1730,0,0,1,0,23,248.0,10.782608695652174
40129,1,1.0,14,0,0,1,0,4,10.0,2.5
40130,1,1.0,136,0,0,1,0,1,3.0,3.0
40132,1,1.0,23,0,1,0,0,3,9.0,3.0
40133,1,1.0,2172,0,0,1,0,6,22.0,3.6666666666666665
40134,1,1.0,470,0,0,1,0,30,252.0,8.4
40136,1,1.0,25,0,1,0,0,1,2.0,2.0
40137,1,1.0,43,0,0,1,0,2,7.0,3.5
40138,1,0.0,1096,0,0,1,0,17,148.0,8.705882352941176
40139,1,1.0,23,0,1,0,0,1,2.0,2.0
40140,1,1.0,692,0,0,1,0,12,36.0,3.0
40141,1,0.0,132,0,0,1,0,1,1.0,1.0
40143,1,0.0,214,0,0,0,1,18,183.0,10.166666666666666
40145,1,1.0,1814,0,0,1,0,3,10.0,3.3333333333333335
40146,1,1.0,3,0,1,0,0,22,68.0,3.090909090909091
40147,1,1.0,480,0,0,1,0,20,97.0,4.85
40148,1,1.0,104,0,0,1,0,4,17.0,4.25
40150,1,0.0,61,0,0,1,0,19,156.0,8.210526315789474
40151,1,1.0,142,0,0,1,0,4,10.0,2.5
40153,1,1.0,150,0,0,1,0,2,8.0,4.0
40154,1,1.0,332,0,0,1,0,19,92.0,4.842105263157895
40156,1,0.0,583,0,0,1,0,9,59.0,6.555555555555555
40158,1,1.0,249,0,0,1,0,6,8.0,1.3333333333333333
40159,1,1.0,183,0,0,1,0,10,104.0,10.4
40161,1,0.0,7,0,1,0,0,1,6.0,6.0
40162,1,1.0,2259,0,0,1,0,23,90.0,3.9130434782608696
40163,1,1.0,2205,0,0,1,0,42,172.0,4.095238095238095
40164,1,0.0,786,0,0,1,0,2,5.0,2.5
40165,1,1.0,82,0,0,1,0,30,743.0,24.766666666666666
40167,1,0.0,1735,0,0,1,0,22,135.0,6.136363636363637
40169,1,1.0,1804,0,0,1,0,14,57.0,4.071428571428571
40170,1,0.0,129,0,0,0,1,3,23.0,7.666666666666667
40171,1,1.0,124,0,0,1,0,11,58.0,5.2727272727272725
40172,1,1.0,1434,0,0,1,0,9,62.0,6.888888888888889
40173,1,1.0,1889,0,0,1,0,3,27.0,9.0
40174,1,1.0,1266,0,0,1,0,34,444.0,13.058823529411764
40175,1,1.0,1633,0,0,1,0,41,261.0,6.365853658536586
40176,1,1.0,63,0,0,1,0,11,49.0,4.454545454545454
40179,1,1.0,819,0,0,1,0,15,92.0,6.133333333333334
40180,1,1.0,933,0,0,1,0,20,132.0,6.6
40181,1,0.0,779,0,0,1,0,13,82.0,6.3076923076923075
40182,1,1.0,1258,0,0,1,0,36,206.0,5.722222222222222
40183,1,1.0,770,0,0,1,0,30,486.0,16.2
40184,1,1.0,211,0,0,1,0,10,46.0,4.6
40185,1,0.0,756,0,0,1,0,2,5.0,2.5
40186,1,1.0,2102,0,0,1,0,15,212.0,14.133333333333333
40187,1,1.0,209,0,0,1,0,3,5.0,1.6666666666666667
40188,1,1.0,2998,0,0,0,1,85,1226.0,14.423529411764706
40189,1,1.0,470,0,0,1,0,7,20.0,2.857142857142857
40190,1,0.0,174,0,0,0,1,14,524.0,37.42857142857143
40191,1,0.0,183,0,0,1,0,2,19.0,9.5
40192,1,1.0,1245,0,0,0,1,92,14280.0,155.2173913043478
40193,1,1.0,2077,0,0,1,0,10,26.0,2.6
40195,1,1.0,1305,0,0,0,1,51,3367.0,66.01960784313725
40196,1,1.0,117,0,0,1,0,9,39.0,4.333333333333333
40197,1,1.0,358,0,0,1,0,2,33.0,16.5
40198,1,0.0,2152,0,0,1,0,32,209.0,6.53125
40200,1,1.0,47,0,0,1,0,5,20.0,4.0
40205,1,1.0,427,0,0,0,1,24,440.0,18.333333333333332
40206,1,1.0,8,0,1,0,0,2,5.0,2.5
40207,1,0.0,16,0,1,0,0,17,140.0,8.235294117647058
40208,1,1.0,13,0,0,1,0,12,56.0,4.666666666666667
40209,1,1.0,345,0,0,1,0,1,1.0,1.0
40210,1,0.0,937,0,0,1,0,16,91.0,5.6875
40211,1,1.0,1623,0,0,0,1,62,4504.0,72.64516129032258
40214,1,1.0,522,0,0,1,0,5,6.0,1.2
40215,1,1.0,597,1,0,0,0,20,171.0,8.55
40217,1,1.0,397,0,0,1,0,19,101.0,5.315789473684211
40220,1,1.0,350,0,0,1,0,7,27.0,3.857142857142857
40221,1,1.0,1010,0,0,1,0,47,195.0,4.148936170212766
40222,1,1.0,709,0,0,1,0,9,70.0,7.777777777777778
40224,1,1.0,1077,0,0,1,0,13,36.0,2.769230769230769
40225,1,1.0,1106,1,0,0,0,91,10056.0,110.50549450549451
40226,1,1.0,212,0,0,1,0,6,73.0,12.166666666666666
40227,1,1.0,6,0,1,0,0,8,36.0,4.5
40228,1,1.0,897,0,0,1,0,6,26.0,4.333333333333333
40229,1,1.0,897,0,0,1,0,10,44.0,4.4
40230,1,1.0,2125,0,0,1,0,15,133.0,8.866666666666667
40231,1,0.0,351,0,0,1,0,14,114.0,8.142857142857142
40234,1,1.0,289,0,0,1,0,5,16.0,3.2
40235,1,1.0,218,0,0,1,0,11,91.0,8.272727272727273
40236,1,0.0,930,0,0,1,0,2,5.0,2.5
40237,1,1.0,38,0,0,1,0,9,36.0,4.0
40238,1,0.0,2262,0,0,1,0,18,124.0,6.888888888888889
40239,1,0.0,1448,0,0,1,0,5,38.0,7.6
40240,1,1.0,467,0,0,1,0,14,72.0,5.142857142857143
40242,1,1.0,774,0,0,1,0,23,415.0,18.043478260869566
40244,1,0.0,421,0,0,1,0,21,98.0,4.666666666666667
40246,1,1.0,619,0,0,1,0,11,53.0,4.818181818181818
40247,1,1.0,575,0,0,1,0,4,13.0,3.25
40249,1,1.0,922,0,0,1,0,32,528.0,16.5
40250,1,1.0,744,0,0,1,0,26,225.0,8.653846153846153
40251,1,1.0,1804,0,0,0,1,74,3632.0,49.08108108108108
40252,1,1.0,1077,0,0,1,0,12,68.0,5.666666666666667
40253,1,1.0,2,0,1,0,0,32,174.0,5.4375
40254,1,1.0,1058,0,0,1,0,18,150.0,8.333333333333334
40255,1,0.0,297,0,0,1,0,35,1023.0,29.228571428571428
40256,1,1.0,899,0,0,0,1,51,612.0,12.0
40257,1,1.0,4,0,1,0,0,10,47.0,4.7
40258,1,1.0,792,0,0,0,1,26,202.0,7.769230769230769
40259,1,1.0,204,0,0,1,0,14,80.0,5.714285714285714
40260,1,0.0,598,0,0,0,1,35,307.0,8.771428571428572
40262,1,1.0,1006,0,0,1,0,32,253.0,7.90625
40263,1,1.0,780,0,0,1,0,11,67.0,6.090909090909091
40264,1,0.0,359,0,0,1,0,14,134.0,9.571428571428571
40265,1,1.0,853,0,0,1,0,29,86.0,2.9655172413793105
40266,1,1.0,305,0,0,1,0,5,25.0,5.0
40269,1,0.0,274,0,0,1,0,7,56.0,8.0
40270,1,1.0,864,0,0,1,0,18,82.0,4.555555555555555
40271,1,0.0,18,0,1,0,0,5,31.0,6.2
40272,1,0.0,1026,0,0,1,0,8,22.0,2.75
40273,1,0.0,145,0,0,0,1,42,855.0,20.357142857142858
40274,1,0.0,116,0,0,1,0,4,25.0,6.25
40276,1,1.0,422,0,0,0,1,63,4558.0,72.34920634920636
40277,1,0.0,8,0,1,0,0,3,14.0,4.666666666666667
40278,1,1.0,76,0,0,1,0,9,64.0,7.111111111111111
40279,1,0.0,2019,0,0,0,1,53,915.0,17.264150943396228
40280,1,1.0,1377,0,0,1,0,9,85.0,9.444444444444445
40281,1,1.0,462,0,0,1,0,33,331.0,10.030303030303031
40282,1,1.0,367,0,0,1,0,11,62.0,5.636363636363637
40283,1,1.0,1372,0,0,1,0,16,67.0,4.1875
40284,1,1.0,2123,0,0,0,1,46,461.0,10.021739130434783
40285,1,1.0,332,0,0,1,0,1,10.0,10.0
40287,1,1.0,120,0,0,1,0,12,98.0,8.166666666666666
40288,1,1.0,20,0,1,0,0,4,43.0,10.75
40289,1,0.0,1326,0,0,1,0,40,166.0,4.15
40291,1,0.0,87,0,0,1,0,25,141.0,5.64
40292,1,1.0,1021,0,0,1,0,28,305.0,10.892857142857142
40294,1,1.0,510,0,0,1,0,6,26.0,4.333333333333333
40298,1,0.0,1000,0,0,0,1,30,332.0,11.066666666666666
40299,1,1.0,1338,0,0,1,0,3,19.0,6.333333333333333
40300,1,1.0,624,0,0,1,0,9,22.0,2.4444444444444446
40301,1,1.0,1656,0,0,1,0,19,108.0,5.684210526315789
40302,1,0.0,1891,0,0,1,0,15,73.0,4.866666666666666
40303,1,1.0,2082,0,0,1,0,11,28.0,2.5454545454545454
40304,1,1.0,1852,0,0,1,0,31,235.0,7.580645161290323
40305,1,1.0,1994,0,0,1,0,2,10.0,5.0
40306,1,1.0,295,0,0,0,1,74,590.0,7.972972972972973
40307,1,1.0,187,0,0,1,0,2,10.0,5.0
40308,1,1.0,327,0,0,1,0,2,17.0,8.5
40309,1,1.0,202,0,0,1,0,1,3.0,3.0
40310,1,0.0,1983,0,0,1,0,13,74.0,5.6923076923076925
40312,1,1.0,144,0,0,1,0,11,134.0,12.181818181818182
40313,1,1.0,16,0,1,0,0,17,99.0,5.823529411764706
40314,1,0.0,6,0,1,0,0,1,4.0,4.0
40316,1,0.0,1807,0,0,1,0,36,183.0,5.083333333333333
40317,1,1.0,1158,0,0,1,0,2,21.0,10.5
40318,1,0.0,950,0,0,1,0,24,173.0,7.208333333333333
40319,1,1.0,288,0,0,1,0,10,28.0,2.8
40322,1,0.0,209,0,0,1,0,14,64.0,4.571428571428571
40323,1,0.0,27,0,0,1,0,2,5.0,2.5
40325,1,0.0,1079,0,0,1,0,18,159.0,8.833333333333334
40326,1,0.0,949,0,0,1,0,8,55.0,6.875
40327,1,1.0,587,0,0,1,0,73,4266.0,58.43835616438356
40328,1,1.0,22,0,1,0,0,1,5.0,5.0
40329,1,1.0,1759,0,0,1,0,5,13.0,2.6
40330,1,0.0,200,0,0,0,1,56,3291.0,58.767857142857146
40331,1,1.0,1727,0,0,0,1,57,361.0,6.333333333333333
40333,1,1.0,1063,0,0,1,0,5,18.0,3.6
40334,1,1.0,50,0,0,1,0,1,5.0,5.0
40336,1,1.0,285,0,0,1,0,5,21.0,4.2
40337,1,0.0,255,0,0,1,0,20,127.0,6.35
40338,1,1.0,277,0,0,1,0,9,147.0,16.333333333333332
40340,1,0.0,2164,0,0,1,0,35,331.0,9.457142857142857
40341,1,0.0,88,0,0,1,0,7,45.0,6.428571428571429
40342,1,1.0,168,0,0,1,0,21,135.0,6.428571428571429
40343,1,1.0,961,0,0,0,1,86,6073.0,70.61627906976744
40344,1,1.0,892,0,0,1,0,1,2.0,2.0
40346,1,0.0,958,0,0,1,0,4,6.0,1.5
40348,1,0.0,271,0,0,1,0,4,35.0,8.75
40349,1,1.0,803,0,0,0,1,22,598.0,27.181818181818183
40351,1,0.0,1073,0,0,1,0,34,387.0,11.382352941176471
40352,1,1.0,53,0,0,1,0,34,184.0,5.411764705882353
40354,1,1.0,1110,0,0,1,0,18,62.0,3.4444444444444446
40355,1,1.0,459,0,0,1,0,13,108.0,8.307692307692308
40357,1,0.0,575,0,0,1,0,4,16.0,4.0
40358,1,1.0,895,0,0,1,0,10,26.0,2.6
40359,1,1.0,358,0,0,1,0,2,7.0,3.5
40360,1,0.0,232,0,0,1,0,3,12.0,4.0
40361,1,1.0,1533,0,0,0,1,46,665.0,14.456521739130435
40363,1,1.0,1939,0,0,1,0,25,280.0,11.2
40365,1,1.0,731,0,0,1,0,2,4.0,2.0
40366,1,1.0,406,0,0,1,0,2,8.0,4.0
40367,1,0.0,200,0,0,1,0,1,2.0,2.0
40368,1,0.0,190,0,0,1,0,1,2.0,2.0
40370,1,1.0,97,0,0,1,0,2,6.0,3.0
40371,1,1.0,248,0,0,1,0,16,70.0,4.375
40372,1,1.0,100,0,0,1,0,9,52.0,5.777777777777778
40373,1,1.0,452,0,0,1,0,5,27.0,5.4
40374,1,1.0,1052,0,0,0,1,81,2769.0,34.18518518518518
40375,1,0.0,888,0,0,1,0,19,224.0,11.789473684210526
40376,1,1.0,27,0,0,1,0,1,1.0,1.0
40378,1,0.0,94,0,0,1,0,2,5.0,2.5
40379,1,1.0,782,0,0,1,0,4,20.0,5.0
40380,1,0.0,1119,0,0,1,0,18,159.0,8.833333333333334
40382,1,1.0,1326,0,0,1,0,36,271.0,7.527777777777778
40384,1,1.0,620,0,0,1,0,22,242.0,11.0
40385,1,1.0,304,0,0,1,0,19,120.0,6.315789473684211
40386,1,1.0,207,0,0,1,0,58,1162.0,20.03448275862069
40387,1,1.0,257,0,0,1,0,16,80.0,5.0
40389,1,1.0,290,0,0,1,0,16,276.0,17.25
40390,1,0.0,10,0,0,1,0,14,63.0,4.5
40393,1,1.0,58,0,0,1,0,5,28.0,5.6
40395,1,0.0,555,0,0,1,0,19,229.0,12.052631578947368
40396,1,1.0,194,0,0,0,1,37,942.0,25.45945945945946
40397,1,1.0,276,0,0,1,0,6,47.0,7.833333333333333
40400,1,0.0,780,0,0,1,0,22,177.0,8.045454545454545
40401,1,1.0,802,0,0,1,0,44,342.0,7.7727272727272725
40404,1,1.0,2394,0,0,1,0,33,194.0,5.878787878787879
40405,1,1.0,2074,0,0,1,0,2,2.0,1.0
40406,1,0.0,126,0,0,1,0,27,269.0,9.962962962962964
40407,1,0.0,59,0,0,1,0,15,49.0,3.2666666666666666
40408,1,0.0,214,0,0,1,0,3,10.0,3.3333333333333335
40409,1,1.0,76,0,0,0,1,55,1123.0,20.418181818181818
40410,1,1.0,188,0,0,1,0,6,24.0,4.0
40411,1,0.0,245,0,0,1,0,2,7.0,3.5
40414,1,0.0,1418,0,0,1,0,12,103.0,8.583333333333334
40415,1,0.0,33,0,0,1,0,5,30.0,6.0
40416,1,0.0,724,0,0,1,0,5,21.0,4.2
40417,1,0.0,25,0,1,0,0,2,4.0,2.0
40419,1,1.0,106,0,0,1,0,14,67.0,4.785714285714286
40420,1,0.0,628,0,0,1,0,1,4.0,4.0
40422,1,1.0,199,0,0,1,0,9,51.0,5.666666666666667
40423,1,1.0,811,0,0,1,0,62,1241.0,20.016129032258064
40426,1,1.0,1035,0,0,1,0,17,274.0,16.11764705882353
40427,1,1.0,760,0,0,0,1,18,1308.0,72.66666666666667
40428,1,1.0,393,0,0,1,0,5,38.0,7.6
40429,1,1.0,976,0,0,1,0,19,1134.0,59.68421052631579
40430,1,0.0,25,0,0,1,0,32,128.0,4.0
40433,1,1.0,9,0,1,0,0,6,52.0,8.666666666666666
40434,1,1.0,452,0,0,0,1,32,181.0,5.65625
40435,1,1.0,2038,0,0,1,0,13,54.0,4.153846153846154
40436,1,1.0,1251,0,0,0,1,36,2516.0,69.88888888888889
40437,1,1.0,1812,0,0,1,0,22,436.0,19.818181818181817
40438,1,1.0,232,0,0,1,0,16,81.0,5.0625
40439,1,1.0,139,0,0,1,0,1,5.0,5.0
40440,1,0.0,11,0,0,1,0,2,9.0,4.5
40441,1,1.0,3,0,1,0,0,7,85.0,12.142857142857142
40442,1,1.0,1272,0,0,1,0,6,16.0,2.6666666666666665
40443,1,0.0,1128,0,0,1,0,9,32.0,3.5555555555555554
40444,1,1.0,106,0,0,1,0,16,278.0,17.375
40445,1,1.0,892,0,0,1,0,4,15.0,3.75
40446,1,0.0,640,0,0,1,0,11,39.0,3.5454545454545454
40447,1,1.0,1529,0,0,1,0,32,156.0,4.875
40448,1,1.0,1672,0,0,1,0,8,49.0,6.125
40449,1,0.0,2200,0,0,0,1,32,437.0,13.65625
40451,1,0.0,208,0,0,1,0,4,13.0,3.25
40452,1,1.0,166,0,0,1,0,28,133.0,4.75
40453,1,1.0,61,0,0,0,1,72,1811.0,25.15277777777778
40454,1,1.0,150,0,0,1,0,16,67.0,4.1875
40455,1,1.0,1845,0,0,1,0,13,54.0,4.153846153846154
40456,1,1.0,671,0,0,1,0,7,46.0,6.571428571428571
40457,1,1.0,1076,0,0,1,0,6,15.0,2.5
40458,1,0.0,622,0,0,1,0,54,1396.0,25.85185185185185
40459,1,0.0,237,0,0,0,1,47,1165.0,24.78723404255319
40460,1,1.0,249,0,0,1,0,27,308.0,11.407407407407407
40463,1,1.0,217,0,0,1,0,18,122.0,6.777777777777778
40464,1,1.0,852,0,0,1,0,38,524.0,13.789473684210526
40465,1,1.0,7,0,1,0,0,2,13.0,6.5
40466,1,1.0,155,0,0,1,0,18,201.0,11.166666666666666
40467,1,1.0,914,0,0,1,0,47,629.0,13.382978723404255
40469,1,1.0,356,0,0,0,1,19,113.0,5.947368421052632
40470,1,1.0,129,0,0,1,0,9,23.0,2.5555555555555554
40471,1,1.0,328,0,0,1,0,12,45.0,3.75
40473,1,0.0,9,0,0,1,0,6,29.0,4.833333333333333
40474,1,0.0,71,0,0,1,0,41,295.0,7.195121951219512
40475,1,1.0,273,0,0,1,0,2,19.0,9.5
40476,1,1.0,544,0,0,1,0,29,548.0,18.896551724137932
40477,1,1.0,188,0,0,0,1,35,527.0,15.057142857142857
40478,1,0.0,482,0,0,1,0,4,10.0,2.5
40479,1,1.0,1068,0,0,0,1,16,282.0,17.625
40480,1,1.0,1246,0,0,0,1,30,571.0,19.033333333333335
40481,1,0.0,1560,0,0,0,1,23,232.0,10.08695652173913
40482,1,1.0,4,0,1,0,0,2,9.0,4.5
40484,1,0.0,72,0,0,1,0,31,456.0,14.709677419354838
40485,1,1.0,763,0,0,1,0,35,2958.0,84.51428571428572
40486,1,1.0,996,0,0,1,0,10,105.0,10.5
40487,1,1.0,177,0,0,1,0,15,82.0,5.466666666666667
40488,1,0.0,1377,0,0,0,1,42,318.0,7.571428571428571
40489,1,1.0,536,0,0,1,0,9,44.0,4.888888888888889
40490,1,0.0,492,0,0,1,0,36,296.0,8.222222222222221
40491,1,1.0,404,0,0,1,0,1,3.0,3.0
40492,1,1.0,1311,0,0,1,0,33,145.0,4.393939393939394
40493,1,0.0,666,0,0,1,0,16,68.0,4.25
40494,1,1.0,595,0,0,1,0,10,63.0,6.3
40495,1,1.0,120,0,0,1,0,22,512.0,23.272727272727273
40496,1,0.0,2020,0,0,1,0,38,299.0,7.868421052631579
40498,1,0.0,47,0,0,1,0,5,33.0,6.6
40500,1,1.0,1411,0,0,0,1,87,4649.0,53.4367816091954
40501,1,1.0,1068,0,0,1,0,16,75.0,4.6875
40502,1,1.0,62,0,0,1,0,13,135.0,10.384615384615385
40504,1,1.0,1710,0,0,0,1,88,6747.0,76.67045454545455
40505,1,0.0,1022,0,0,1,0,1,5.0,5.0
40506,1,0.0,255,0,0,1,0,22,886.0,40.27272727272727
40511,1,1.0,807,0,0,1,0,21,196.0,9.333333333333334
40512,1,1.0,534,1,0,0,0,70,7633.0,109.04285714285714
40514,1,1.0,68,0,0,1,0,10,18.0,1.8
40515,1,0.0,779,0,0,0,1,86,5411.0,62.91860465116279
40516,1,1.0,2093,0,0,1,0,8,77.0,9.625
40517,1,0.0,768,0,0,0,1,6,570.0,95.0
40518,1,1.0,2006,0,0,1,0,22,93.0,4.2272727272727275
40519,1,1.0,878,0,0,0,1,39,513.0,13.153846153846153
40520,1,1.0,104,0,0,1,0,12,31.0,2.5833333333333335
40521,1,0.0,1088,0,0,1,0,39,208.0,5.333333333333333
40522,1,1.0,316,0,0,1,0,8,26.0,3.25
40524,1,0.0,1244,0,0,1,0,4,45.0,11.25
40525,1,1.0,305,0,0,1,0,3,5.0,1.6666666666666667
40526,1,0.0,402,0,0,1,0,3,18.0,6.0
40528,1,0.0,264,0,0,1,0,3,16.0,5.333333333333333
40529,1,1.0,254,0,0,1,0,6,122.0,20.333333333333332
40530,1,1.0,598,0,0,1,0,33,685.0,20.757575757575758
40531,1,1.0,1941,0,0,1,0,19,83.0,4.368421052631579
40533,1,1.0,6,0,1,0,0,2,18.0,9.0
40535,1,0.0,316,0,0,1,0,1,6.0,6.0
40536,1,0.0,616,0,0,1,0,19,177.0,9.31578947368421
40539,1,1.0,1842,0,0,1,0,12,56.0,4.666666666666667
40541,1,1.0,16,0,0,1,0,47,363.0,7.723404255319149
40542,1,0.0,203,0,0,1,0,9,56.0,6.222222222222222
40543,1,1.0,246,0,0,1,0,16,106.0,6.625
40545,1,1.0,581,0,0,1,0,6,15.0,2.5
40546,1,1.0,243,0,0,1,0,8,36.0,4.5
40547,1,1.0,254,0,0,1,0,30,151.0,5.033333333333333
40549,1,1.0,136,0,0,1,0,12,71.0,5.916666666666667
40550,1,1.0,278,0,0,1,0,5,21.0,4.2
40551,1,1.0,2127,0,0,1,0,5,24.0,4.8
40552,1,0.0,224,0,0,0,1,21,249.0,11.857142857142858
40553,1,1.0,30,0,0,1,0,2,7.0,3.5
40554,1,1.0,1248,0,0,1,0,2,15.0,7.5
40555,1,1.0,1017,0,0,1,0,39,238.0,6.102564102564102
40556,1,0.0,698,0,0,1,0,7,23.0,3.2857142857142856
40557,1,0.0,944,0,0,1,0,8,35.0,4.375
40558,1,0.0,672,0,0,1,0,44,316.0,7.181818181818182
40559,1,0.0,61,0,0,1,0,2,17.0,8.5
40560,1,1.0,12,0,1,0,0,8,74.0,9.25
